;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0
;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent
01 Halden;27438;1703;25735;339;25396;100;6,206720606;93,79327939;1,235512792;92,5577666;13592;814;12778;175;12603;49,53713828;2,966688534;46,57044974;0,637801589;45,93264815;13846;889;12957;164;12793;50,46286172;3,240032072;47,22282965;0,597711203;46,62511845
02 Indre ùstfold;54044;2877;51167;567;50600;100;5,32344016;94,67655984;1,049145141;93,6274147;26758;1400;25358;299;25059;49,51150914;2,59048183;46,92102731;0,553252905;46,36777441;27286;1477;25809;268;25541;50,48849086;2,73295833;47,75553253;0,495892236;47,25964029
03 Mosseregionen;51691;3337;48354;953;47401;100;6,455669265;93,54433073;1,84364783;91,7006829;25472;1645;23827;525;23302;49,27743708;3,182372173;46,0950649;1,015650694;45,07941421;26219;1692;24527;428;24099;50,72256292;3,273297092;47,44926583;0,827997137;46,62126869
04 Nedre Glomma;121949;6911;115038;1092;113946;100;5,667123142;94,33287686;0,895456297;93,43742056;59646;3418;56228;589;55639;48,91061017;2,802811011;46,10779916;0,48298879;45,62481037;62303;3493;58810;503;58307;51,08938983;2,86431213;48,2250777;0,412467507;47,81261019
05 Akershus Vest;152819;13365;139454;2201;137253;100;8,745640267;91,25435973;1,440265936;89,8140938;74467;6072;68395;1125;67270;48,72888842;3,973327924;44,7555605;0,736165006;44,01939549;78352;7293;71059;1076;69983;51,27111158;4,772312343;46,49879923;0,70410093;45,7946983
06 Follo;114519;7599;106920;1272;105648;100;6,635580122;93,36441988;1,110732717;92,25368716;56733;3612;53121;662;52459;49,54025096;3,154061771;46,38618919;0,578070015;45,80811918;57786;3987;53799;610;53189;50,45974904;3,481518351;46,97823069;0,532662702;46,44556798
07 Nedre Romerike;139874;9524;130350;2612;127738;100;6,80898523;93,19101477;1,867394941;91,32361983;69535;4608;64927;1317;63610;49,71259848;3,294393526;46,41820496;0,941561691;45,47664326;70339;4916;65423;1295;64128;50,28740152;3,514591704;46,77280981;0,92583325;45,84697656
08 ùvre Romerike;76071;3353;72718;603;72115;100;4,407724363;95,59227564;0,792680522;94,79959512;38207;1578;36629;333;36296;50,22544728;2,074377884;48,1510694;0,437748945;47,71332045;37864;1775;36089;270;35819;49,77455272;2,333346479;47,44120624;0,354931577;47,08627466
09 Oslo;517401;84343;433058;25465;407593;100;16,30128276;83,69871724;4,921714492;78,77700275;251980;43298;208682;13078;195604;48,70110417;8,368364189;40,33273998;2,527633306;37,80510668;265421;41045;224376;12387;211989;51,29889583;7,932918568;43,36597726;2,394081187;40,97189607
10 Fjellregionen;15732;530;15202;56;15146;100;3,36892957;96,63107043;0,35596237;96,27510806;7865;250;7615;26;7589;49,99364353;1,589117722;48,40452581;0,165268243;48,23925756;7867;280;7587;30;7557;50,00635647;1,779811848;48,22654462;0,190694127;48,0358505
11 GlÜmdal;53693;2049;51644;261;51383;100;3,816139907;96,18386009;0,486096884;95,69776321;26501;946;25555;112;25443;49,35652692;1,7618684;47,59465852;0,208593299;47,38606522;27192;1103;26089;149;25940;50,64347308;2,054271507;48,58920157;0,277503585;48,31169799
12 Hamarregionen;84404;2730;81674;348;81326;100;3,234443865;96,76555613;0,412302734;96,3532534;41656;1328;40328;158;40170;49,35311123;1,573385148;47,77972608;0,18719492;47,59253116;42748;1402;41346;190;41156;50,64688877;1,661058718;48,98583006;0,225107815;48,76072224
13 Sõr ùsterdal;34452;1371;33081;109;32972;100;3,979449669;96,02055033;0,316382213;95,70416812;16948;665;16283;50;16233;49,19308023;1,930221758;47,26285847;0,145129455;47,11772901;17504;706;16798;59;16739;50,80691977;2,049227911;48,75769186;0,171252757;48,5864391
14 Gjõvikregionen;67630;2635;64995;372;64623;100;3,896199911;96,10380009;0,550051752;95,55374834;33427;1263;32164;179;31985;49,42629011;1,867514417;47,55877569;0,26467544;47,29410025;34203;1372;32831;193;32638;50,57370989;2,028685495;48,5450244;0,285376312;48,25964809
15 Hadeland;27845;880;26965;99;26866;100;3,160351948;96,83964805;0,355539594;96,48410846;13750;427;13323;58;13265;49,38049919;1,533488957;47,84701024;0,208295924;47,63871431;14095;453;13642;41;13601;50,61950081;1,626862992;48,99263782;0,14724367;48,84539415
16 Lillehammerregionen;36026;1536;34490;163;34327;100;4,263587409;95,73641259;0,452451008;95,28396158;17647;746;16901;77;16824;48,98406706;2,070726697;46,91334037;0,213734525;46,69960584;18379;790;17589;86;17503;51,01593294;2,192860712;48,82307223;0,238716483;48,58435574
17 Midt-Gudbrandsdal;13869;353;13516;27;13489;100;2,545244791;97,45475521;0,19467878;97,26007643;6974;181;6793;19;6774;50,28480784;1,305068859;48,97973899;0,136996179;48,84274281;6895;172;6723;8;6715;49,71519216;1,240175932;48,47501622;0,057682601;48,41733362
18 Nord-Gudbrandsdal;19885;359;19526;31;19495;100;1,80538094;98,19461906;0,155896404;98,03872266;10026;188;9838;17;9821;50,41991451;0,945436258;49,47447825;0,085491577;49,38898667;9859;171;9688;14;9674;49,58008549;0,859944682;48,72014081;0,070404828;48,64973598
19 Valdres;18327;661;17666;42;17624;100;3,606700497;96,3932995;0,229170077;96,16412943;9155;347;8808;21;8787;49,95362034;1,89338135;48,06023899;0,114585038;47,94565395;9172;314;8858;21;8837;50,04637966;1,713319147;48,33306051;0,114585038;48,21847547
20 Drammensregionen;154109;11537;142572;3348;139224;100;7,486259725;92,51374027;2,172488304;90,34125197;75832;5712;70120;1663;68457;49,2067303;3,7064675;45,5002628;1,079106347;44,42115645;78277;5825;72452;1685;70767;50,7932697;3,779792225;47,01347747;1,093381957;45,92009552
21 Hallingdal;20090;1115;18975;95;18880;100;5,550024888;94,44997511;0,472872076;93,97710304;9920;549;9371;48;9323;49,3777999;2,732702837;46,64509706;0,238924838;46,40617222;10170;566;9604;47;9557;50,6222001;2,817322051;47,80487805;0,233947237;47,57093081
22 Kongsberg/Numedal;29614;1395;28219;156;28063;100;4,710609847;95,28939015;0,526777875;94,76261228;14885;636;14249;79;14170;50,26338894;2,147632876;48,11575606;0,266765719;47,84899034;14729;759;13970;77;13893;49,73661106;2,56297697;47,17363409;0,260012156;46,91362194
23 Midt-Buskerud;18393;550;17843;78;17765;100;2,990268037;97,00973196;0,424074376;96,58565759;9122;259;8863;34;8829;49,5949546;1,408144403;48,1868102;0,184852933;48,00195727;9271;291;8980;44;8936;50,4050454;1,582123634;48,82292176;0,239221443;48,58370032
24 Ringerike/Hole;33155;1465;31690;169;31521;100;4,418639723;95,58136028;0,50972704;95,07163324;16362;653;15709;78;15631;49,35002262;1,969537023;47,3804856;0,235258634;47,14522696;16793;812;15981;91;15890;50,64997738;2,449102699;48,20087468;0,274468406;47,92640627
25 Tõnsbergregionen;120202;5969;114233;862;113371;100;4,965807557;95,03419244;0,717126171;94,31706627;58853;2790;56063;417;55646;48,96174772;2,321092827;46,6406549;0,346916025;46,29373887;61349;3179;58170;445;57725;51,03825228;2,64471473;48,39353755;0,370210146;48,0233274
26 Sandefjord/Larvik;83979;4564;79415;745;78670;100;5,434692006;94,56530799;0,887126544;93,67818145;41143;2183;38960;391;38569;48,99200991;2,599459389;46,39255052;0,465592589;45,92695793;42836;2381;40455;354;40101;51,00799009;2,835232618;48,17275748;0,421533955;47,75122352
27 Grenland;114732;5780;108952;1004;107948;100;5,037827284;94,96217272;0,875082802;94,08708991;56353;2831;53522;513;53009;49,11707283;2,467489454;46,64958338;0,447128961;46,20245442;58379;2949;55430;491;54939;50,88292717;2,570337831;48,31258934;0,42795384;47,8846355
28 Midt-Telemark;16162;796;15366;73;15293;100;4,925133028;95,07486697;0,451676773;94,6231902;7978;382;7596;41;7555;49,36270264;2,363568865;46,99913377;0,253681475;46,7454523;8184;414;7770;32;7738;50,63729736;2,561564163;48,0757332;0,197995298;47,8777379
29 ùst-Telemark;20372;820;19552;83;19469;100;4,025132535;95,97486747;0,407421952;95,56744551;9988;404;9584;38;9546;49,02807775;1,983114078;47,04496368;0,186530532;46,85843314;10384;416;9968;45;9923;50,97192225;2,042018457;48,92990379;0,22089142;48,70901237
30 Vest-Telemark;14589;441;14148;33;14115;100;3,022825416;96,97717458;0,22619782;96,75097676;7361;218;7143;21;7122;50,45582288;1,49427651;48,96154637;0,143944067;48,8176023;7228;223;7005;12;6993;49,54417712;1,528548907;48,01562821;0,082253753;47,93337446
31 Setesdal;6893;378;6515;29;6486;100;5,483824169;94,51617583;0,420716669;94,09545916;3475;185;3290;15;3275;50,41346293;2,683882199;47,72958073;0,21761207;47,51196866;3418;193;3225;14;3211;49,58653707;2,79994197;46,7865951;0,203104599;46,5834905
32 Arendalregionen;81846;3608;78238;438;77800;100;4,408278963;95,59172104;0,535151382;95,05656966;40548;1698;38850;235;38615;49,54182245;2,07462796;47,46719449;0,2871246;47,18006989;41298;1910;39388;203;39185;50,45817755;2,333651003;48,12452655;0,248026782;47,87649977
33 Lister;34598;1657;32941;125;32816;100;4,789294179;95,21070582;0,36129256;94,84941326;17330;769;16561;69;16492;50,08960055;2,222671831;47,86692872;0,199433493;47,66749523;17268;888;16380;56;16324;49,91039945;2,566622348;47,3437771;0,161859067;47,18191803
34 Mandalsregionen;22801;948;21853;78;21775;100;4,157712381;95,84228762;0,342090259;95,50019736;11381;426;10955;37;10918;49,91447744;1,868339108;48,04613833;0,162273584;47,88386474;11420;522;10898;41;10857;50,08552256;2,289373273;47,79614929;0,179816675;47,61633262
35 Kristiansandregionen;116276;7556;108720;1401;107319;100;6,498331556;93,50166844;1,204891809;92,29677663;57517;3775;53742;738;53004;49,4659259;3,24658571;46,21934019;0,634696756;45,58464343;58759;3781;54978;663;54315;50,5340741;3,251745846;47,28232825;0,570195053;46,7121332
36 Dalane;22221;641;21580;74;21506;100;2,884658656;97,11534134;0,333018316;96,78232303;11129;297;10832;39;10793;50,08325458;1,336573512;48,74668107;0,175509653;48,57117141;11092;344;10748;35;10713;49,91674542;1,548085145;48,36866028;0,157508663;48,21115161
37 Haugesundregionen;83208;3255;79953;371;79582;100;3,911883473;96,08811653;0,445870589;95,64224594;41428;1665;39763;192;39571;49,78848188;2,001009518;47,78747236;0,230747044;47,55672531;41780;1590;40190;179;40011;50,21151812;1,910873954;48,30064417;0,215123546;48,08552062
38 Ryfylke;20811;694;20117;61;20056;100;3,334774879;96,66522512;0,293114218;96,3721109;10440;306;10134;28;10106;50,16577771;1,470376243;48,69540147;0,134544231;48,56085724;10371;388;9983;33;9950;49,83422229;1,864398635;47,96982365;0,158569987;47,81125366
39 Stavangerregionen;250650;16382;234268;3087;231181;100;6,535806902;93,4641931;1,231597846;92,23259525;125150;8547;116603;1565;115038;49,93018153;3,409934171;46,52024736;0,624376621;45,89587074;125500;7835;117665;1522;116143;50,06981847;3,125872731;46,94394574;0,607221225;46,33672452
40 Bergen;235423;14461;220962;2404;218558;100;6,142560413;93,85743959;1,02114067;92,83629892;115732;7333;108399;1232;107167;49,15917306;3,114818858;46,0443542;0,523313355;45,52104085;119691;7128;112563;1172;111391;50,84082694;3,027741555;47,81308538;0,497827315;47,31525807
41 Bjõrnefjorden;20419;562;19857;91;19766;100;2,752338508;97,24766149;0,445663353;96,80199814;10289;256;10033;38;9995;50,38934326;1,253734267;49,13560899;0,18610118;48,94950781;10130;306;9824;53;9771;49,61065674;1,498604241;48,1120525;0,259562172;47,85249033
42 Hardanger;23713;734;22979;41;22938;100;3,095348543;96,90465146;0,17290094;96,73175052;11772;338;11434;21;11413;49,64365538;1,425378484;48,21827689;0,088559018;48,12971788;11941;396;11545;20;11525;50,35634462;1,669970059;48,68637456;0,084341922;48,60203264
43 Voss;13821;408;13413;21;13392;100;2,95202952;97,04797048;0,151942696;96,89602778;6812;211;6601;11;6590;49,2873164;1,526662325;47,76065408;0,079589031;47,68106505;7009;197;6812;10;6802;50,7126836;1,425367195;49,2873164;0,072353665;49,21496274
44 Nordhordland;28003;489;27514;35;27479;100;1,746241474;98,25375853;0,124986609;98,12877192;14086;239;13847;13;13834;50,30175338;0,853479984;49,4482734;0,046423597;49,4018498;13917;250;13667;22;13645;49,69824662;0,89276149;48,80548513;0,078563011;48,72692212
45 Osterfjorden;11637;193;11444;23;11421;100;1,658503051;98,34149695;0,197645441;98,14385151;5867;92;5775;13;5762;50,41677408;0,790581765;49,62619232;0,111712641;49,51447968;5770;101;5669;10;5659;49,58322592;0,867921286;48,71530463;0,085932801;48,62937183
46 Sunnhordland;59112;1615;57497;136;57361;100;2,732101773;97,26789823;0,230071728;97,0378265;29929;793;29136;72;29064;50,63100555;1,34152118;49,28948437;0,12180268;49,16768169;29183;822;28361;64;28297;49,36899445;1,390580593;47,97841386;0,108269049;47,87014481
47 Hordaland Vest;49532;1334;48198;105;48093;100;2,693208431;97,30679157;0,211984172;97,0948074;24970;620;24350;53;24297;50,41185496;1,251716062;49,1601389;0,107001534;49,05313737;24562;714;23848;52;23796;49,58814504;1,441492369;48,14665267;0,104982637;48,04167003
48 HAFS;11132;419;10713;26;10687;100;3,763923823;96,23607618;0,233560905;96,00251527;5686;192;5494;12;5482;51,07797341;1,724757456;49,35321595;0,107797341;49,24541861;5446;227;5219;14;5205;48,92202659;2,039166367;46,88286022;0,125763564;46,75709666
49 Nordfjord;32936;1201;31735;103;31632;100;3,646465873;96,35353413;0,312727714;96,04080641;16637;605;16032;54;15978;50,51311635;1,836895798;48,67622055;0,163954336;48,51226621;16299;596;15703;49;15654;49,48688365;1,809570075;47,67731358;0,148773379;47,5285402
50 Sogn;32406;904;31502;79;31423;100;2,789606863;97,21039314;0,243782016;96,96661112;16329;433;15896;42;15854;50,38881689;1,336172314;49,05264457;0,129605629;48,92303894;16077;471;15606;37;15569;49,61118311;1,453434549;48,15774857;0,114176387;48,04357218
51 Sunnfjord;30800;1320;29480;144;29336;100;4,285714286;95,71428571;0,467532468;95,24675325;15715;715;15000;72;14928;51,02272727;2,321428571;48,7012987;0,233766234;48,46753247;15085;605;14480;72;14408;48,97727273;1,964285714;47,01298701;0,233766234;46,77922078
52 Nordmõre;34250;829;33421;60;33361;100;2,420437956;97,57956204;0,175182482;97,40437956;17330;381;16949;34;16915;50,59854015;1,112408759;49,48613139;0,099270073;49,38686131;16920;448;16472;26;16446;49,40145985;1,308029197;48,09343066;0,075912409;48,01751825
53 Romsdal;54887;1474;53413;128;53285;100;2,685517518;97,31448248;0,233206406;97,08127608;27418;641;26777;67;26710;49,95354091;1,167853954;48,78568696;0,122068978;48,66361798;27469;833;26636;61;26575;50,04645909;1,517663563;48,52879553;0,111137428;48,4176581
54 Storfjord;17097;681;16416;110;16306;100;3,983154939;96,01684506;0,643387729;95,37345733;8622;324;8298;53;8245;50,42989998;1,89506931;48,53483067;0,309995906;48,22483477;8475;357;8118;57;8061;49,57010002;2,088085629;47,48201439;0,333391823;47,14862257
55 Sõre Sunnmõre;44829;1552;43277;183;43094;100;3,462044659;96,53795534;0,408217895;96,12973745;22587;690;21897;96;21801;50,38479556;1,539182226;48,84561333;0,214147092;48,63146624;22242;862;21380;87;21293;49,61520444;1,922862433;47,69234201;0,194070802;47,49827121
56 èlesundregionen;67198;2274;64924;261;64663;100;3,384029287;96,61597071;0,388404417;96,2275663;33460;1095;32365;133;32232;49,79314861;1,629512783;48,16363582;0,197922557;47,96571327;33738;1179;32559;128;32431;50,20685139;1,754516503;48,45233489;0,19048186;48,26185303
57 Fosen;25188;405;24783;33;24750;100;1,607908528;98,39209147;0,131014769;98,2610767;12680;167;12513;17;12496;50,34143243;0,663014134;49,67841829;0,067492457;49,61092584;12508;238;12270;16;12254;49,65856757;0,944894394;48,71367318;0,063522312;48,65015087
58 Hitra/Frõya;8194;250;7944;7;7937;100;3,051012936;96,94898706;0,085428362;96,8635587;4095;108;3987;2;3985;49,9755919;1,318037588;48,65755431;0,024408103;48,6331462;4099;142;3957;5;3952;50,0244081;1,732975348;48,29143276;0,061020259;48,2304125
59 Oppdal/Rennebu;9101;227;8874;14;8860;100;2,494231403;97,5057686;0,15382925;97,35193935;4499;114;4385;9;4376;49,43412812;1,252609603;48,18151851;0,098890232;48,08262828;4602;113;4489;5;4484;50,56587188;1,2416218;49,32425008;0,054939018;49,26931106
60 Orkdalregionen;21531;530;21001;40;20961;100;2,461567043;97,53843296;0,185778645;97,35265431;10707;250;10457;23;10434;49,72829873;1,16111653;48,5671822;0,106822721;48,46035948;10824;280;10544;17;10527;50,27170127;1,300450513;48,97125075;0,078955924;48,89229483
61 Trondheimsregionen;199001;9490;189511;1358;188153;100;4,768820257;95,23117974;0,682408631;94,54877111;98442;4722;93720;696;93024;49,46809313;2,372852398;47,09524073;0,349746986;46,74549374;100559;4768;95791;662;95129;50,53190687;2,395967859;48,13593902;0,332661645;47,80327737
62 Rõrosregionen;8683;252;8431;28;8403;100;2,902222734;97,09777727;0,322469193;96,77530807;4290;119;4171;14;4157;49,40688702;1,370494069;48,03639295;0,161234596;47,87515836;4393;133;4260;14;4246;50,59311298;1,531728665;49,06138431;0,161234596;48,90014972
63 Stjõrdalsregionen;23970;588;23382;36;23346;100;2,453066333;97,54693367;0,150187735;97,39674593;11969;257;11712;15;11697;49,9332499;1,07217355;48,86107635;0,062578223;48,79849812;12001;331;11670;21;11649;50,0667501;1,380892783;48,68585732;0,087609512;48,59824781
64 Innherred;54493;1297;53196;105;53091;100;2,380122218;97,61987778;0,192685299;97,42719248;27149;635;26514;60;26454;49,82107794;1,165287285;48,65579065;0,110105885;48,54568477;27344;662;26682;45;26637;50,17892206;1,214834933;48,96408713;0,082579414;48,88150772
65 Indre Namdal;9182;224;8958;8;8950;100;2,439555652;97,56044435;0,087126988;97,47331736;4632;95;4537;4;4533;50,44652581;1,034632978;49,41189283;0,043563494;49,36832934;4550;129;4421;4;4417;49,55347419;1,404922675;48,14855151;0,043563494;48,10498802
66 Kystgruppen;9899;142;9757;3;9754;100;1,434488332;98,56551167;0,030306092;98,53520558;4990;46;4944;3;4941;50,40913224;0,464693403;49,94443883;0,030306092;49,91413274;4909;96;4813;0;4813;49,59086776;0,969794929;48,62107284;0;48,62107284
67 Midtre Namdal;19791;489;19302;27;19275;100;2,47082007;97,52917993;0,136425648;97,39275428;9851;243;9608;14;9594;49,77515032;1,227830832;48,54731949;0,070739225;48,47658026;9940;246;9694;13;9681;50,22484968;1,242989238;48,98186044;0,065686423;48,91617402
68 Sõr-Helgeland;13370;273;13097;12;13085;100;2,041884817;97,95811518;0,089753179;97,868362;6660;128;6532;3;6529;49,81301421;0,95736724;48,85564697;0,022438295;48,83320868;6710;145;6565;9;6556;50,18698579;1,084517577;49,10246821;0,067314884;49,03515333
69 HALD;12993;568;12425;38;12387;100;4,371584699;95,6284153;0,292465174;95,33595013;6514;282;6232;18;6214;50,13468791;2,170399446;47,96428846;0,138536135;47,82575233;6479;286;6193;20;6173;49,86531209;2,201185254;47,66412684;0,153929039;47,5101978
70 Ytre Helgeland;3942;49;3893;5;3888;100;1,243023846;98,75697615;0,126839168;98,63013699;2025;15;2010;3;2007;51,36986301;0,380517504;50,98934551;0,076103501;50,91324201;1917;34;1883;2;1881;48,63013699;0,862506342;47,76763064;0,050735667;47,71689498
71 Mosjõregionen;16567;364;16203;20;16183;100;2,197138891;97,80286111;0,120721917;97,68213919;8376;187;8189;11;8178;50,55833887;1,128749925;49,42958894;0,066397054;49,36319189;8191;177;8014;9;8005;49,44166113;1,068388966;48,37327217;0,054324863;48,3189473
72 Ranaregionen;31702;707;30995;17;30978;100;2,230143209;97,76985679;0,053624377;97,71623241;15763;349;15414;7;15407;49,72241499;1,100876916;48,62153807;0,022080626;48,59945745;15939;358;15581;10;15571;50,27758501;1,129266292;49,14831872;0,031543751;49,11677497
73 Salten;73863;2033;71830;142;71688;100;2,752392944;97,24760706;0,19224781;97,05535925;36958;964;35994;76;35918;50,03587723;1,305118936;48,7307583;0,102893194;48,6278651;36905;1069;35836;66;35770;49,96412277;1,447274007;48,51684876;0,089354616;48,42749414
74 Ofoten;26329;977;25352;42;25310;100;3,71073721;96,28926279;0,159519921;96,12974287;13098;501;12597;23;12574;49,74742679;1,902844772;47,84458202;0,087356147;47,75722587;13231;476;12755;19;12736;50,25257321;1,807892438;48,44468077;0,072163774;48,372517
75 Lofoten;23972;735;23237;43;23194;100;3,06607709;96,93392291;0,179375939;96,75454697;12005;377;11628;27;11601;50,07925914;1,572668113;48,50659102;0,112631403;48,39395962;11967;358;11609;16;11593;49,92074086;1,493408977;48,42733189;0,066744535;48,36058735
76 VesterÜlen;33151;861;32290;59;32231;100;2,597206721;97,40279328;0,177973515;97,22481976;16450;394;16056;32;16024;49,62142922;1,188501101;48,43292812;0,096528008;48,33640011;16701;467;16234;27;16207;50,37857078;1,40870562;48,96986516;0,081445507;48,88841966
77 Sõr-Troms;12462;403;12059;18;12041;100;3,233830846;96,76616915;0,144439095;96,62173006;6308;216;6092;9;6083;50,61787835;1,733269138;48,88460921;0,072219547;48,81238966;6154;187;5967;9;5958;49,38212165;1,500561708;47,88155994;0,072219547;47,80934039
78 Midt-Troms;30229;764;29465;53;29412;100;2,527374376;97,47262562;0,175328327;97,2972973;15390;352;15038;27;15011;50,91137649;1,164444738;49,74693175;0,089318204;49,65761355;14839;412;14427;26;14401;49,08862351;1,362929637;47,72569387;0,086010123;47,63968375
79 Tromsõregionen;69283;3444;65839;241;65598;100;4,970916386;95,02908361;0,347848679;94,68123493;34744;1694;33050;142;32908;50,14794394;2,445044239;47,7028997;0,204956483;47,49794322;34539;1750;32789;99;32690;49,85205606;2,525872148;47,32618391;0,142892196;47,18329172
80 Nord-Troms;16579;405;16174;14;16160;100;2,442849388;97,55715061;0,084444176;97,47270644;8545;189;8356;4;8352;51,54110622;1,139996381;50,40110984;0,024126908;50,37698293;8034;216;7818;10;7808;48,45889378;1,302853007;47,15604077;0,060317269;47,09572351
81 Vest-Finnmark;34890;1229;33661;69;33592;100;3,522499283;96,47750072;0,197764402;96,27973631;17716;560;17156;33;17123;50,77672686;1,605044425;49,17168243;0,094582975;49,07709946;17174;669;16505;36;16469;49,22327314;1,917454858;47,30581829;0,103181427;47,20263686
82 Midt-Finnmark;14728;629;14099;25;14074;100;4,270776752;95,72922325;0,169744704;95,55947854;7628;231;7397;13;7384;51,79250407;1,568441065;50,22406301;0,088267246;50,13579576;7100;398;6702;12;6690;48,20749593;2,702335687;45,50516024;0,081477458;45,42368278
83 ùst-Finnmark;23896;1898;21998;103;21895;100;7,942751925;92,05724807;0,431034483;91,62621359;12038;764;11274;52;11222;50,37663207;3,197187814;47,17944426;0,217609642;46,96183462;11858;1134;10724;51;10673;49,62336793;4,745564111;44,87780382;0,213424841;44,66437898
uoppgitt;65698;1904;63794;107;63687;100;2,898109531;97,10189047;0,16286645;96,93902402;32810;914;31896;55;31841;49,94063746;1,391214344;48,54942312;0,083716399;48,46570672;32888;990;31898;52;31846;50,05936254;1,506895187;48,55246735;0,07915005;48,4733173
